,author_id,created_at,id,public_metrics,referenced_tweets,text
285,1222374515302457345,2022-09-16 15:16:05+00:00,1570793653844705283,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],"@RCNBga @petrogustavo Dios mío, tienen colapsada la ciudad 😱🔪."
286,2372206793,2022-09-16 15:16:00+00:00,1570793631732346884,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570772104840380420 type=replied_to],@BluRadioCo @petrogustavo En campaña no se enfermaba
287,1293160761305554945,2022-09-16 15:15:57+00:00,1570793618683883521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Pense que serian usados como helicopteros ambulancia para las personas en regiones apartadas. Por ejemplo ponerlos a disposicion de la gobernacion de amazonas, guaviare, meta, sur de bolivar. Etc etc"
288,1172885058069389312,2022-09-16 15:15:51+00:00,1570793594180759552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Si por constitution , Colombia es un estado laico, que hace un cura ahí... ??????"
289,1400211490653810692,2022-09-16 15:15:43+00:00,1570793562543132672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570791903783956481 type=replied_to],"@JohnAldana_ @SRiverosT @kid_pambele89 @petrogustavo Anticiparse al uso que se le van a dar o no a los helicopteros, es un supuesto, ponerle título ""bot"" a una persona, es un supuesto.

Usted responde con supuestos y ofensas o incoherencias y tiene el descaro de reclamar... coherencia socio. Buen día."
290,35868515,2022-09-16 15:15:38+00:00,1570793538300051457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570774036095053825 type=replied_to],@manolitosalazar @jbagbam @petrogustavo Guayabo quimico???
291,294237217,2022-09-16 15:15:38+00:00,1570793537880616960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570564671031382018 type=replied_to],@RHpresidente @petrogustavo Ya se están dando cuenta que el ESMAD si es necesario cuando los gamines empiezan hacer de las suyas
292,907731267361411072,2022-09-16 15:15:30+00:00,1570793504829476866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570770730320543744 type=replied_to],"@CMILANOTICIA @petrogustavo  @CarolinaCorcho para llevar brigadas de salud a las regiones más alejadas, dónde los ancianos y niños mueren por falta de att médica. Un helicóptero para mínsalud. Igualmente el avión q tiene la @FiscaliaCol  debe ser usado para llevar ayudas a familias vulnerables"
293,2933591386,2022-09-16 15:15:21+00:00,1570793470364889089,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570244724996411392 type=replied_to],@GabrielGEscobar @petrogustavo 🤡🤡🤡🤡
294,925784312565334017,2022-09-16 15:15:13+00:00,1570793436902752256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570744210499989505 type=quoted],La paz total es nuestro propósito @petrogustavo https://t.co/7d7olKA5sg
295,626510718,2022-09-16 15:15:04+00:00,1570793395442028551,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570792987168485377 type=replied_to],"“Con la orden del presidente @petrogustavo estamos en las regiones conversando, escuchando y construyendo consensos. Ustedes son quienes van a decir qué quieren y cuáles son las prioridades”: @MinistroReyes en #TurbacoTienesLaPalabra https://t.co/HRCTQVA868"
296,705585683986030592,2022-09-16 15:14:59+00:00,1570793377679179778,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570588455712980992 type=replied_to],@luciabastidasu Los hijos de @petrogustavo limpieza social para los vándalos
297,953410237276573696,2022-09-16 15:14:52+00:00,1570793348411326465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570760175929421824 type=replied_to],@FRuddR @petrogustavo Biden es un orate igual a Petro son del mismo parche. #decerebrados
298,1080246584527462401,2022-09-16 15:14:51+00:00,1570793342048563200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570790877278371841 type=replied_to],"@R0drigo2018 @petrogustavo Y esperamos que les saquen el mayor provecho, no que los sub-utilicen en tareas que no los ameritan."
299,1321966319605002245,2022-09-16 15:14:49+00:00,1570793333060153344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570759737528000513 type=replied_to],"@susanamuhamad @Corpocesar @petrogustavo  El g. del cambio ha cambiado pero de carreta, porque se la pasan es de congreso en congreso, de reunión en reunión y solucionando problemas nacionales desde las oficinas de Bogotá. Uno no cambia nada desde la oficina. Cambio pero la rosca, la rosca Santos return."
300,1512523863082557447,2022-09-16 15:14:44+00:00,1570793312373854211,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],"@RCNBga @petrogustavo 5 pelagatos pagados por el mismo establecimiento dueños de este noticiero, háblenos de los robos multimillonarios de Duque y CD"
301,295810339,2022-09-16 15:14:42+00:00,1570793303083450369,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570793234380779521 type=replied_to],@CarlosG61470212 @FRuddR @petrogustavo agradezcamesta
302,1547929823544168448,2022-09-16 15:14:38+00:00,1570793287484837889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570776073583075329 type=replied_to],@antoniogabogado @petrogustavo Lo sentí agripado en una de sus intervenciones. Oremos 🙏 por su salud 🙏.
303,524648974,2022-09-16 15:14:35+00:00,1570793277674356738,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo @hejito1976 Antes el discurso antiyanqui, ahora les hacemos la venia. Jajajaja 🤣"
305,387391221,2022-09-16 15:14:32+00:00,1570793264151932928,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570784970867904515 type=replied_to],"@RazonVertical @gilberto197510 @me_pincho @petrogustavo Papi los helicópteros fueron donados por los estados unidos para ese fin, entonce que le decimos, no gracias ?"
306,581137287,2022-09-16 15:14:31+00:00,1570793257466228741,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570751217005137923 type=replied_to],@MateuszTheZ @partiarazem @petrogustavo Lewica i jej popie... lone pomysły powinny być zakazane. Lewica to czyste zło!
307,1289214787,2022-09-16 15:14:29+00:00,1570793251535482883,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Incluya  los laboratorios de las farc
309,598771091,2022-09-16 15:14:23+00:00,1570793225484660737,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],@petrogustavo Y para echar bala a la guerrilla?
310,496608094,2022-09-16 15:14:17+00:00,1570793201132515331,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570792049561178112 type=replied_to],"@MayaAlcaldePei La ciudad lo necesita, más que nada es velar por los recursos que se adhieran a este gran proyecto, no queremos más parques de asfalto, que se haga realidad el sueño del parque San mateo.
@petrogustavo"
311,1105098908,2022-09-16 15:14:14+00:00,1570793188805476352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570433160038457346 type=replied_to],"@EsmeHernandezSi @ColombiaNoFrack @petrogustavo @FranciaMarquezM @PactoCol Seguro ya no monta en camionetas, ni usa nada derivado del petróleo, y como buena justiciera, reparte todos sus bienes."
313,232622291,2022-09-16 15:14:09+00:00,1570793168542773249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570612370464210946 type=quoted],"@petrogustavo ahí tiene las cuentas bien claritas,deje de mentirle al país !! https://t.co/fKORNw4Qtv"
314,2892782561,2022-09-16 15:14:09+00:00,1570793165187338240,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570703442431320064 type=replied_to],@lcvelez @lafm #UnEnganoEs creer en el señor de las bolsas @petrogustavo su populismo y promesas inviables en el pacto histórico o pacto hamponico co personas que no están capacitadas para ministerios @IreneVelezT @AlexFlorezH y ex senadores con acusaciones en fiscalia @AABenedetti https://t.co/zKRti3wXb1
315,207869287,2022-09-16 15:14:02+00:00,1570793137223921664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570753803665932290 type=replied_to],"@MariaFdaCabal María Fernanda, @petrogustavo está perfectamente, lo que pasa es que es un borracho degenerado que se la pasa drogado y con rumbas de 2 o tres dias, esa es la razón por la cual incumple sus compromisos, es un descarado enfermo!!!!"
316,72577202,2022-09-16 15:13:54+00:00,1570793103325548545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570448889706328066 type=replied_to],@UldaricoChilito @EliansTorres @petrogustavo @AlexKleinO @katy_666 @calvach_juan @Aemon3428 @sanglas4 @PerdomoGamboa @gener_usuga @lbertoortiz @Naymecorcho1 Petro no fue el que escondió el déficit de la gasolina ⛽️! En el EU lo usaron ? Si no quisieron reportarlo fue más que el tema electoral mínimo se lo robaron también ! Otros bonos de agua que le pondrán el nombre de carrasquilla o de otro sacrificado inversionista !
317,1112385134140055552,2022-09-16 15:13:43+00:00,1570793056034750464,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570788157041545220 type=replied_to],@JuampaSantos @vjossa2804 @rudolf_hommes @petrogustavo Si y vaya buscando geriátrico
319,1188263624399302658,2022-09-16 15:13:38+00:00,1570793037856665600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570764137537634304 type=replied_to],"@Mariaisa1990 @MadameSiimone @IreneVelezT @petrogustavo @elespectador @Bogota @nicolasgarciab @RamiroBarraganA @Citytv @jnietoblanco @NoticiasUno Otra estúpida que mide la coherencia o inteligencia por el número de seguidores.
Imbécil, yo no vengo aquí a llenarme de seguidores, eso es para gente con carencias afectivas o vacios emocionales, cómo tú.
Inepta."
320,115483361,2022-09-16 15:13:29+00:00,1570792999185154050,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Ahora me pregunto, cuidar el medio ambiente con helicópteros?, Y la guerrilla y sus plantaciones?, a no disculpe, es que eso ahora será legal. EL cinismo es gratis, pero el Pacto Irónico abusa."
321,389152026,2022-09-16 15:13:24+00:00,1570792976586264577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570718133521743872 type=replied_to],"@wilsonariasc @petrogustavo Vos sos un mentiroso que no sabes nada de finanzas públicas, estudie primero y deje de desangrar al Estado. Parásito"
322,432123776,2022-09-16 15:13:22+00:00,1570792970315759616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",[<ReferencedTweet id=1570759737528000513 type=replied_to],@susanamuhamad @Corpocesar Expedir el decreto que reconoce competencias ambientales a las autoridades indígenas cuyo trámite de protocolización ya fue surtido. @petrogustavo @ONIC_Colombia @MPCindigena @ctcsierranevada @cabildokankuamo @DMejia20
323,1207719065269284865,2022-09-16 15:13:18+00:00,1570792951550455809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570790383910780930 type=replied_to],@CzarnottaDawid @ahsokiara @partiarazem @petrogustavo Jeździłem i wiem i wole omijać to szerokim łukiem....
324,927729379215577089,2022-09-16 15:13:17+00:00,1570792950275383296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570510181590798336 type=replied_to],@AldumarForeroO @petrogustavo Este man si es muy marica para salir a decir estupideces jajaja es que es columnista jaja
325,1080246584527462401,2022-09-16 15:13:11+00:00,1570792923926757376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570791222222135299 type=replied_to],"@sanchez21900 @me_pincho @petrogustavo Bueno, opciones podrían haber muchas y para ser exacto se requeriría un diagnostico previo. Pero si se requiere movimiento aéreo para vigilancia o transporte, perfectamente podrían dotar a la policía con esos BLACK y trasladar algunos de sus modelos Bell usados al Amazonas."
326,561657395,2022-09-16 15:13:09+00:00,1570792914841907200,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 2, 'quote_count': 3}",[<ReferencedTweet id=1329812646544236547 type=quoted],".@petrogustavo @AndresCamiloHR @gurozu @arjoseortiz @MarceloJaramil1 @Jokeraton , La @PGN_COL MARGARITA CABELLO BLANCO insiste en proteger a corruptos y bandidos en valledupar en entrevista en el @El_Pilon , por eso en la ciudad reina la IMPUNIDAD con el aval de la @FiscaliaCol . https://t.co/eiTyUFRuTq https://t.co/TmC9sUKS14"
327,1236863072381349891,2022-09-16 15:13:07+00:00,1570792907472539652,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570781176419471360 type=replied_to],"@andresportillo_ @FaisalBorelly Los demás jóvenes decentes que se jodan . @petrogustavo quiere patrocinar el mayor grupo de delincuentes. 
Esta blindado por un lado los grandes capos y por otro este grupo de seguridad formado por jóvenes delincuentes. Falta que legalice la minga ."
328,1498306951658323973,2022-09-16 15:12:51+00:00,1570792838757220358,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570753803665932290 type=replied_to],"@MariaFdaCabal Estos son los ""vagos que no ahorraron para una pensión"", son personas cómo él, que trabajan por muchos años... para grandes empresas con ganancias multimillonárias, pero que nunca les pagaron seguridad social. ¡En el gobierno de @petrogustavo y @FranciaMarquezM tendrán dignidad! https://t.co/MA1QuwkuUB"
329,1530248152783241223,2022-09-16 15:12:49+00:00,1570792829668167681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570411972033748992 type=replied_to],@RCNBga @petrogustavo Publicidad política pagada  por  los  perdedores  del centro democratico  no  superan  su derrota  desgraciados
331,910715951007567872,2022-09-16 15:12:40+00:00,1570792794008195072,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",[<ReferencedTweet id=1570744961104228358 type=replied_to],"@LaPazColombiani @petrogustavo Y donados ojo! valga la aclaración, Con el gobierno duque ó algún uribista habrían dicho que los compraron para embolsillarse lo que cuestan..."
332,83968117,2022-09-16 15:12:35+00:00,1570792773829402626,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",[<ReferencedTweet id=1570790276716953603 type=replied_to],"@gerpaezm @petrogustavo @pedrosalazar420 @_AntonioCorrea @juanferdiazne Colombia hace parte de tratados internacionales sobre DDHH y DDIIHH, un asunto muy serio al que definitivamente tenemos que ajustarnos. Si los demás países quieren estar en otra tónica, su problema será, pero nosotros a respetar los tratados"
333,468083937,2022-09-16 15:12:35+00:00,1570792770960510979,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570789562338906114 type=replied_to],"@MamaCoca @ernestosamperp @MJDuzan @IvanDuque @petrogustavo @GustavoBolivar @felipetascon57 @COCCAMColombia @CoccamNarino @ANZORC_OFICIAL @AscamcatOficia @visomutop Es demasiado costoso y poco eficaz producir abonos con Coca, bien pueden otros destinos ser mejores receptores de la hoja, pero, por ahí no es. 
No te dejes obnubilar por propaganda de lo que alguien llama el 'actibussines'."
334,260791430,2022-09-16 15:12:28+00:00,1570792741482934272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570780864212267008 type=replied_to],"@Ivan5V @CatalinaSuarezB @infopresidencia @petrogustavo @IvanDuque @AlvaroUribeVel Ojalá y se salvé!!
( Sarcasmo😂😂)"
